"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Bedford","Outside London","HEO","Heterosexual / straight","80","75","35120","34110"
"In post","2023","Bedford","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bedford","Outside London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Bedford","Outside London","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Bedford","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Bedford","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bedford","Outside London","SEO","Heterosexual / straight","50","45","45590","42320"
"In post","2023","Bedford","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Bedford","Outside London","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Bedford","Outside London","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Bedford","Outside London","Unknown","Heterosexual / straight","90","80","29480","26840"
"In post","2023","Bedford","Outside London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Bedford","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Bedford","Outside London","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Belfast","Outside London","AA","Heterosexual / straight","40","35","21000","21490"
"In post","2023","Belfast","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Belfast","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Belfast","Outside London","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Belfast","Outside London","AO","Heterosexual / straight","535","480","22530","22520"
"In post","2023","Belfast","Outside London","AO","LGBO","45","45","22490","22520"
"In post","2023","Belfast","Outside London","AO","Undeclared","40","35","22480","22520"
"In post","2023","Belfast","Outside London","AO","Unknown","410","370","22490","22520"
"In post","2023","Belfast","Outside London","EO","Heterosexual / straight","595","565","28330","27890"
"In post","2023","Belfast","Outside London","EO","LGBO","40","40","28040","27890"
"In post","2023","Belfast","Outside London","EO","Undeclared","35","35","28720","28120"
"In post","2023","Belfast","Outside London","EO","Unknown","235","225","28050","27890"
"In post","2023","Belfast","Outside London","G6","Heterosexual / straight","40","40","71100","71300"
"In post","2023","Belfast","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Belfast","Outside London","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Belfast","Outside London","G7","Heterosexual / straight","180","175","56860","57970"
"In post","2023","Belfast","Outside London","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Belfast","Outside London","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Belfast","Outside London","G7","Unknown","30","30","57010","57970"
"In post","2023","Belfast","Outside London","HEO","Heterosexual / straight","490","470","35270","35000"
"In post","2023","Belfast","Outside London","HEO","LGBO","30","30","34440","34700"
"In post","2023","Belfast","Outside London","HEO","Undeclared","50","45","35050","34700"
"In post","2023","Belfast","Outside London","HEO","Unknown","140","135","34800","34700"
"In post","2023","Belfast","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Belfast","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Belfast","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Belfast","Outside London","SEO","Heterosexual / straight","250","240","41960","42140"
"In post","2023","Belfast","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Belfast","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Belfast","Outside London","SEO","Unknown","55","55","41510","42140"
"In post","2023","Berkshire","Outside London","AA","Heterosexual / straight","65","60","20390","19930"
"In post","2023","Berkshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Berkshire","Outside London","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","Berkshire","Outside London","AA","Unknown","15","10","[c]","[c]"
"In post","2023","Berkshire","Outside London","AO","Heterosexual / straight","500","475","30190","26920"
"In post","2023","Berkshire","Outside London","AO","LGBO","20","20","[c]","[c]"
"In post","2023","Berkshire","Outside London","AO","Undeclared","85","80","31340","26400"
"In post","2023","Berkshire","Outside London","AO","Unknown","205","195","30100","28410"
"In post","2023","Berkshire","Outside London","EO","Heterosexual / straight","495","465","32350","31280"
"In post","2023","Berkshire","Outside London","EO","LGBO","30","30","31810","31280"
"In post","2023","Berkshire","Outside London","EO","Undeclared","75","75","34360","31280"
"In post","2023","Berkshire","Outside London","EO","Unknown","130","120","32670","31280"
"In post","2023","Berkshire","Outside London","G6","Heterosexual / straight","50","45","69850","69730"
"In post","2023","Berkshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Berkshire","Outside London","G6","Undeclared","10","5","[c]","[c]"
"In post","2023","Berkshire","Outside London","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Berkshire","Outside London","G7","Heterosexual / straight","150","145","56480","55110"
"In post","2023","Berkshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Berkshire","Outside London","G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Berkshire","Outside London","G7","Unknown","40","35","58560","57970"
"In post","2023","Berkshire","Outside London","HEO","Heterosexual / straight","250","240","38560","36310"
"In post","2023","Berkshire","Outside London","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Berkshire","Outside London","HEO","Undeclared","40","35","36520","35030"
"In post","2023","Berkshire","Outside London","HEO","Unknown","75","75","37380","35870"
"In post","2023","Berkshire","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Berkshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Berkshire","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Berkshire","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Berkshire","Outside London","SEO","Heterosexual / straight","220","210","42820","41790"
"In post","2023","Berkshire","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Berkshire","Outside London","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Berkshire","Outside London","SEO","Unknown","60","55","40900","40860"
"In post","2023","Berkshire","Outside London","Unknown","Heterosexual / straight","165","155","31840","30810"
"In post","2023","Berkshire","Outside London","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Berkshire","Outside London","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Berkshire","Outside London","Unknown","Unknown","45","40","25730","24570"
"In post","2023","Bexley and Greenwich","London","AA","Heterosexual / straight","120","115","26280","26630"
"In post","2023","Bexley and Greenwich","London","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","AA","Unknown","95","85","26390","26630"
"In post","2023","Bexley and Greenwich","London","AO","Heterosexual / straight","385","365","32220","33810"
"In post","2023","Bexley and Greenwich","London","AO","LGBO","30","30","33110","33850"
"In post","2023","Bexley and Greenwich","London","AO","Undeclared","40","40","31010","32110"
"In post","2023","Bexley and Greenwich","London","AO","Unknown","165","160","32600","33810"
"In post","2023","Bexley and Greenwich","London","EO","Heterosexual / straight","375","350","33910","32520"
"In post","2023","Bexley and Greenwich","London","EO","LGBO","25","20","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","EO","Undeclared","50","45","33600","32520"
"In post","2023","Bexley and Greenwich","London","EO","Unknown","95","85","33770","32520"
"In post","2023","Bexley and Greenwich","London","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","HEO","Heterosexual / straight","120","115","39940","39150"
"In post","2023","Bexley and Greenwich","London","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","HEO","Undeclared","15","10","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","HEO","Unknown","20","15","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","SEO","Heterosexual / straight","45","45","50310","52590"
"In post","2023","Bexley and Greenwich","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","Unknown","Heterosexual / straight","80","75","35250","33050"
"In post","2023","Bexley and Greenwich","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Birmingham","Outside London","AA","Heterosexual / straight","150","135","21320","20200"
"In post","2023","Birmingham","Outside London","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Birmingham","Outside London","AA","Undeclared","15","10","[c]","[c]"
"In post","2023","Birmingham","Outside London","AA","Unknown","95","85","21710","21250"
"In post","2023","Birmingham","Outside London","AO","Heterosexual / straight","2345","2130","22930","21780"
"In post","2023","Birmingham","Outside London","AO","LGBO","130","125","23620","22500"
"In post","2023","Birmingham","Outside London","AO","Undeclared","275","250","22450","21780"
"In post","2023","Birmingham","Outside London","AO","Unknown","1050","950","22690","22180"
"In post","2023","Birmingham","Outside London","EO","Heterosexual / straight","2445","2290","28120","28120"
"In post","2023","Birmingham","Outside London","EO","LGBO","115","110","27990","28120"
"In post","2023","Birmingham","Outside London","EO","Undeclared","270","240","28260","28120"
"In post","2023","Birmingham","Outside London","EO","Unknown","780","720","27920","28120"
"In post","2023","Birmingham","Outside London","G6","Heterosexual / straight","235","225","70330","69940"
"In post","2023","Birmingham","Outside London","G6","LGBO","15","15","[c]","[c]"
"In post","2023","Birmingham","Outside London","G6","Undeclared","30","25","[c]","[c]"
"In post","2023","Birmingham","Outside London","G6","Unknown","50","50","71720","68610"
"In post","2023","Birmingham","Outside London","G7","Heterosexual / straight","845","815","55280","54800"
"In post","2023","Birmingham","Outside London","G7","LGBO","50","50","53710","52450"
"In post","2023","Birmingham","Outside London","G7","Undeclared","75","70","55910","55780"
"In post","2023","Birmingham","Outside London","G7","Unknown","185","175","56370","56450"
"In post","2023","Birmingham","Outside London","HEO","Heterosexual / straight","1605","1550","34660","34700"
"In post","2023","Birmingham","Outside London","HEO","LGBO","95","90","33920","34170"
"In post","2023","Birmingham","Outside London","HEO","Undeclared","150","145","34940","34700"
"In post","2023","Birmingham","Outside London","HEO","Unknown","560","540","34400","34700"
"In post","2023","Birmingham","Outside London","SCS level","Heterosexual / straight","100","95","100900","95770"
"In post","2023","Birmingham","Outside London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Birmingham","Outside London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Birmingham","Outside London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Birmingham","Outside London","SEO","Heterosexual / straight","1040","1000","42130","42140"
"In post","2023","Birmingham","Outside London","SEO","LGBO","55","50","41540","41070"
"In post","2023","Birmingham","Outside London","SEO","Undeclared","100","95","42330","42140"
"In post","2023","Birmingham","Outside London","SEO","Unknown","225","220","42230","42140"
"In post","2023","Birmingham","Outside London","Unknown","Heterosexual / straight","455","425","30590","29050"
"In post","2023","Birmingham","Outside London","Unknown","LGBO","25","25","[c]","[c]"
"In post","2023","Birmingham","Outside London","Unknown","Undeclared","50","45","31080","29050"
"In post","2023","Birmingham","Outside London","Unknown","Unknown","150","130","28170","25300"
"In post","2023","Blackburn with Darwen","Outside London","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Blackburn with Darwen","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
