"Status","Year","Function_of_post","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","National Infrastructure Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Planning Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","Heterosexual / straight","175","[c]","32080","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","LGBO","30","[c]","31790","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Companies House","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Outside London","Heterosexual / straight","70","[c]","30820","32500"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Outside London","Unknown","45","[c]","31400","27470"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Outside London","Unknown","55","[c]","79120","70930"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Health and Safety Executive","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","50","[c]","31410","27650"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Outside London","Unknown","45","[c]","30450","27140"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Planning Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Hydrographic Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Space Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
