"Status","Year","Disability","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","80","80","37660","35190"
"In post","2023","Unknown","Human Resources","Cheshire","Outside London","35","30","41560","38640"
"In post","2023","Unknown","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Derbyshire and Nottinghamshire","Outside London","70","70","35200","34400"
"In post","2023","Unknown","Human Resources","Devon","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","Dorset and Somerset","Outside London","30","30","[c]","[c]"
"In post","2023","Unknown","Human Resources","East Anglia","Outside London","60","60","32310","31470"
"In post","2023","Unknown","Human Resources","East Wales","Outside London","95","90","34690","31160"
"In post","2023","Unknown","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","60","55","28080","27470"
"In post","2023","Unknown","Human Resources","Eastern Scotland","Outside London","165","160","39200","40250"
"In post","2023","Unknown","Human Resources","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","170","160","33540","31350"
"In post","2023","Unknown","Human Resources","Greater Manchester","Outside London","120","115","35650","33130"
"In post","2023","Unknown","Human Resources","Hampshire and Isle of Wight","Outside London","135","130","33640","33080"
"In post","2023","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Inner London - East","London","90","85","44780","41880"
"In post","2023","Unknown","Human Resources","Inner London - West","London","355","350","44930","39350"
"In post","2023","Unknown","Human Resources","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Lancashire","Outside London","60","55","32260","31270"
"In post","2023","Unknown","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Merseyside","Outside London","85","85","35280","31270"
"In post","2023","Unknown","Human Resources","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","North Yorkshire","Outside London","30","30","[c]","[c]"
"In post","2023","Unknown","Human Resources","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","Northumberland, and Tyne and Wear","Outside London","85","80","35140","33020"
"In post","2023","Unknown","Human Resources","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Outer London - South","London","50","50","45530","43000"
"In post","2023","Unknown","Human Resources","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Overseas","Overseas","195","190","58040","58220"
"In post","2023","Unknown","Human Resources","Shropshire and Staffordshire","Outside London","80","80","32620","30140"
"In post","2023","Unknown","Human Resources","South Yorkshire","Outside London","35","35","39450","37640"
"In post","2023","Unknown","Human Resources","Southern Scotland","Outside London","40","40","37480","34390"
"In post","2023","Unknown","Human Resources","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","Tees Valley and Durham","Outside London","30","30","33330","31320"
"In post","2023","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","West Central Scotland","Outside London","70","70","31330","27470"
"In post","2023","Unknown","Human Resources","West Midlands","Outside London","55","55","33900","31270"
"In post","2023","Unknown","Human Resources","West Wales and The Valleys","Outside London","35","35","35860","31800"
"In post","2023","Unknown","Human Resources","West Yorkshire","Outside London","75","75","37170","32520"
"In post","2023","Unknown","Internal Audit","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Inner London - West","London","25","25","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Southern Scotland","Outside London","30","30","44460","41660"
"In post","2023","Unknown","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Bedfordshire and Hertfordshire","Outside London","40","40","40360","33530"
"In post","2023","Unknown","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","40","41170","32660"
"In post","2023","Unknown","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Derbyshire and Nottinghamshire","Outside London","105","95","37490","35000"
"In post","2023","Unknown","Legal","Devon","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Legal","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","East Anglia","Outside London","30","25","[c]","[c]"
"In post","2023","Unknown","Legal","East Wales","Outside London","90","85","43070","49050"
"In post","2023","Unknown","Legal","East Yorkshire and Northern Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Legal","Eastern Scotland","Outside London","50","45","45960","48410"
"In post","2023","Unknown","Legal","Essex","Outside London","40","40","39830","40800"
"In post","2023","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","100","95","45410","49050"
"In post","2023","Unknown","Legal","Greater Manchester","Outside London","150","145","40930","36990"
"In post","2023","Unknown","Legal","Hampshire and Isle of Wight","Outside London","70","65","41720","35330"
"In post","2023","Unknown","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Inner London - East","London","235","225","49540","43860"
"In post","2023","Unknown","Legal","Inner London - West","London","730","690","51890","54100"
"In post","2023","Unknown","Legal","Kent","Outside London","45","40","43960","40800"
"In post","2023","Unknown","Legal","Lancashire","Outside London","60","55","39910","35000"
"In post","2023","Unknown","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","35","30","42510","49050"
"In post","2023","Unknown","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Merseyside","Outside London","100","95","37390","37440"
"In post","2023","Unknown","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Northumberland, and Tyne and Wear","Outside London","70","65","36580","28010"
"In post","2023","Unknown","Legal","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Outer London - South","London","25","25","[c]","[c]"
"In post","2023","Unknown","Legal","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Shropshire and Staffordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Legal","South Yorkshire","Outside London","30","30","39150","38760"
"In post","2023","Unknown","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Surrey, East and West Sussex","Outside London","60","55","41170","39120"
"In post","2023","Unknown","Legal","Tees Valley and Durham","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Legal","West Central Scotland","Outside London","30","25","[c]","[c]"
"In post","2023","Unknown","Legal","West Midlands","Outside London","150","145","37940","31180"
"In post","2023","Unknown","Legal","West Wales and The Valleys","Outside London","40","35","44980","49050"
"In post","2023","Unknown","Legal","West Yorkshire","Outside London","125","120","38940","35000"
"In post","2023","Unknown","No function","Bedfordshire and Hertfordshire","Outside London","495","465","31820","29890"
"In post","2023","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","780","730","33400","30810"
"In post","2023","Unknown","No function","Cheshire","Outside London","1035","1000","35560","34670"
"In post","2023","Unknown","No function","Cornwall and Isles of Scilly","Outside London","155","140","28570","22500"
"In post","2023","Unknown","No function","Cumbria","Outside London","90","80","28950","26900"
"In post","2023","Unknown","No function","Derbyshire and Nottinghamshire","Outside London","1740","1645","30020","28080"
"In post","2023","Unknown","No function","Devon","Outside London","640","600","29420","27190"
"In post","2023","Unknown","No function","Dorset and Somerset","Outside London","580","545","30630","27690"
"In post","2023","Unknown","No function","East Anglia","Outside London","1200","1125","28840","26840"
"In post","2023","Unknown","No function","East Wales","Outside London","2525","2375","29490","27190"
"In post","2023","Unknown","No function","East Yorkshire and Northern Lincolnshire","Outside London","430","410","27020","25880"
"In post","2023","Unknown","No function","Eastern Scotland","Outside London","3075","2870","33010","31290"
"In post","2023","Unknown","No function","Essex","Outside London","550","520","28440","25880"
"In post","2023","Unknown","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2305","2205","34030","30740"
"In post","2023","Unknown","No function","Greater Manchester","Outside London","2825","2710","29610","27650"
"In post","2023","Unknown","No function","Hampshire and Isle of Wight","Outside London","1835","1610","29070","24840"
"In post","2023","Unknown","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","330","310","28330","27400"
"In post","2023","Unknown","No function","Highlands and Islands","Outside London","230","205","29930","27190"
"In post","2023","Unknown","No function","Inner London - East","London","2080","2010","40050","38270"
"In post","2023","Unknown","No function","Inner London - West","London","8095","7950","48160","43210"
"In post","2023","Unknown","No function","Kent","Outside London","1550","1505","28240","25880"
"In post","2023","Unknown","No function","Lancashire","Outside London","1250","1175","27240","24570"
"In post","2023","Unknown","No function","Leicestershire, Rutland and Northamptonshire","Outside London","630","590","27700","25880"
"In post","2023","Unknown","No function","Lincolnshire","Outside London","270","260","29180","27140"
"In post","2023","Unknown","No function","Merseyside","Outside London","4150","3935","26190","23180"
"In post","2023","Unknown","No function","North Eastern Scotland","Outside London","355","330","32420","31290"
"In post","2023","Unknown","No function","North Yorkshire","Outside London","335","315","32450","27320"
"In post","2023","Unknown","No function","Northern Ireland","Outside London","1010","950","28260","25750"
"In post","2023","Unknown","No function","Northumberland, and Tyne and Wear","Outside London","2765","2470","27610","23640"
"In post","2023","Unknown","No function","Outer London - East and North East","London","390","375","31780","32110"
"In post","2023","Unknown","No function","Outer London - South","London","1805","1755","35000","29890"
"In post","2023","Unknown","No function","Outer London - West and North West","London","1530","1475","31950","29890"
"In post","2023","Unknown","No function","Overseas","Overseas","900","895","56450","55370"
"In post","2023","Unknown","No function","Shropshire and Staffordshire","Outside London","830","785","29100","26780"
"In post","2023","Unknown","No function","South Yorkshire","Outside London","1640","1580","27710","25750"
"In post","2023","Unknown","No function","Southern Scotland","Outside London","1055","950","29910","26780"
"In post","2023","Unknown","No function","Surrey, East and West Sussex","Outside London","820","765","31230","28120"
"In post","2023","Unknown","No function","Tees Valley and Durham","Outside London","1210","1140","27820","25900"
"In post","2023","Unknown","No function","Unknown","Unknown","185","170","37180","34170"
"In post","2023","Unknown","No function","West Central Scotland","Outside London","2895","2725","31080","28490"
"In post","2023","Unknown","No function","West Midlands","Outside London","2735","2585","30390","27890"
"In post","2023","Unknown","No function","West Wales and The Valleys","Outside London","1355","1255","26220","22520"
"In post","2023","Unknown","No function","West Yorkshire","Outside London","2625","2520","30850","28130"
"In post","2023","Unknown","Project Delivery","Bedfordshire and Hertfordshire","Outside London","150","150","47160","43700"
"In post","2023","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","60","55","40690","36800"
"In post","2023","Unknown","Project Delivery","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Cumbria","Outside London","40","35","37730","32500"
"In post","2023","Unknown","Project Delivery","Derbyshire and Nottinghamshire","Outside London","65","65","39890","37590"
"In post","2023","Unknown","Project Delivery","Devon","Outside London","70","70","41810","39520"
"In post","2023","Unknown","Project Delivery","Dorset and Somerset","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","East Anglia","Outside London","55","50","40630","37300"
"In post","2023","Unknown","Project Delivery","East Wales","Outside London","110","105","40580","37760"
"In post","2023","Unknown","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Eastern Scotland","Outside London","60","60","46490","42330"
"In post","2023","Unknown","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","885","860","39820","38790"
"In post","2023","Unknown","Project Delivery","Greater Manchester","Outside London","175","175","40000","37590"
"In post","2023","Unknown","Project Delivery","Hampshire and Isle of Wight","Outside London","295","290","40150","39890"
"In post","2023","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inner London - East","London","560","540","52250","45560"
"In post","2023","Unknown","Project Delivery","Inner London - West","London","1035","1010","50950","51960"
"In post","2023","Unknown","Project Delivery","Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Lancashire","Outside London","55","55","41270","41340"
"In post","2023","Unknown","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Merseyside","Outside London","135","130","42360","41780"
"In post","2023","Unknown","Project Delivery","North Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Outside London","220","210","43700","42140"
"In post","2023","Unknown","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outer London - South","London","95","95","53520","46100"
"In post","2023","Unknown","Project Delivery","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Overseas","Overseas","45","45","54190","53880"
"In post","2023","Unknown","Project Delivery","Shropshire and Staffordshire","Outside London","75","70","42060","39520"
"In post","2023","Unknown","Project Delivery","South Yorkshire","Outside London","55","50","39120","37590"
"In post","2023","Unknown","Project Delivery","Southern Scotland","Outside London","135","125","44180","39660"
"In post","2023","Unknown","Project Delivery","Surrey, East and West Sussex","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Tees Valley and Durham","Outside London","35","30","38170","34850"
"In post","2023","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Central Scotland","Outside London","65","65","39020","36670"
"In post","2023","Unknown","Project Delivery","West Midlands","Outside London","135","135","40300","38640"
"In post","2023","Unknown","Project Delivery","West Wales and The Valleys","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Yorkshire","Outside London","80","75","40590","37290"
"In post","2023","Unknown","Property","Bedfordshire and Hertfordshire","Outside London","25","20","[c]","[c]"
"In post","2023","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","65","30390","28430"
"In post","2023","Unknown","Property","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Derbyshire and Nottinghamshire","Outside London","60","55","33790","28840"
"In post","2023","Unknown","Property","Devon","Outside London","170","160","25650","22520"
"In post","2023","Unknown","Property","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Property","East Anglia","Outside London","80","75","32490","29160"
"In post","2023","Unknown","Property","East Wales","Outside London","45","45","31650","27810"
"In post","2023","Unknown","Property","East Yorkshire and Northern Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Eastern Scotland","Outside London","145","140","35010","33130"
"In post","2023","Unknown","Property","Essex","Outside London","30","30","[c]","[c]"
"In post","2023","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","75","35520","33990"
"In post","2023","Unknown","Property","Greater Manchester","Outside London","40","40","35260","29480"
"In post","2023","Unknown","Property","Hampshire and Isle of Wight","Outside London","70","70","33120","28840"
"In post","2023","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Highlands and Islands","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Inner London - East","London","65","60","45770","43990"
"In post","2023","Unknown","Property","Inner London - West","London","90","85","45470","42760"
"In post","2023","Unknown","Property","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Lancashire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Property","Leicestershire, Rutland and Northamptonshire","Outside London","40","40","21100","19770"
"In post","2023","Unknown","Property","Lincolnshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Property","Merseyside","Outside London","45","45","29230","26820"
"In post","2023","Unknown","Property","North Eastern Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Property","North Yorkshire","Outside London","30","30","34350","33910"
"In post","2023","Unknown","Property","Northern Ireland","Outside London","25","20","[c]","[c]"
"In post","2023","Unknown","Property","Northumberland, and Tyne and Wear","Outside London","70","60","30680","27650"
"In post","2023","Unknown","Property","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Outer London - South","London","65","60","39160","36000"
"In post","2023","Unknown","Property","Outer London - West and North West","London","50","45","35620","31540"
"In post","2023","Unknown","Property","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Shropshire and Staffordshire","Outside London","35","30","44890","41000"
"In post","2023","Unknown","Property","South Yorkshire","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Property","Southern Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Property","Surrey, East and West Sussex","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Property","Tees Valley and Durham","Outside London","145","145","24930","22520"
"In post","2023","Unknown","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Property","West Central Scotland","Outside London","90","90","32080","31440"
"In post","2023","Unknown","Property","West Midlands","Outside London","80","80","33700","27970"
"In post","2023","Unknown","Property","West Wales and The Valleys","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Property","West Yorkshire","Outside London","60","55","32230","28720"
"In post","2023","Unknown","Security","Bedfordshire and Hertfordshire","Outside London","40","40","30140","25500"
"In post","2023","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","250","250","34810","31470"
"In post","2023","Unknown","Security","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Cornwall and Isles of Scilly","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Cumbria","Outside London","45","45","35000","30700"
"In post","2023","Unknown","Security","Derbyshire and Nottinghamshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Devon","Outside London","165","160","31340","27500"
"In post","2023","Unknown","Security","Dorset and Somerset","Outside London","30","30","26520","27300"
"In post","2023","Unknown","Security","East Anglia","Outside London","80","80","38760","40880"
"In post","2023","Unknown","Security","East Wales","Outside London","40","40","37110","31060"
"In post","2023","Unknown","Security","East Yorkshire and Northern Lincolnshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Eastern Scotland","Outside London","35","30","27820","27500"
"In post","2023","Unknown","Security","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","185","180","33230","28560"
"In post","2023","Unknown","Security","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Hampshire and Isle of Wight","Outside London","210","210","33050","27500"
"In post","2023","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","35","35","31930","28030"
"In post","2023","Unknown","Security","Highlands and Islands","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Inner London - East","London","50","50","44010","42240"
"In post","2023","Unknown","Security","Inner London - West","London","355","350","43620","40600"
"In post","2023","Unknown","Security","Kent","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Lancashire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Merseyside","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Security","North Eastern Scotland","Outside London","35","35","42280","45880"
"In post","2023","Unknown","Security","North Yorkshire","Outside London","185","175","30670","27430"
"In post","2023","Unknown","Security","Northern Ireland","Outside London","110","110","23180","22130"
"In post","2023","Unknown","Security","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Outer London - East and North East","London","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Outer London - South","London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Overseas","Overseas","30","30","[c]","[c]"
"In post","2023","Unknown","Security","Shropshire and Staffordshire","Outside London","35","35","35520","28130"
"In post","2023","Unknown","Security","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Southern Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","Unknown","35","35","27660","24610"
"In post","2023","Unknown","Security","West Central Scotland","Outside London","425","420","31850","27480"
"In post","2023","Unknown","Security","West Midlands","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Security","West Wales and The Valleys","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Security","West Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East Wales","Outside London","210","200","41530","34520"
"In post","2023","Unknown","Unknown","Eastern Scotland","Outside London","3765","3615","41270","35770"
"In post","2023","Unknown","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","555","540","37900","35600"
"In post","2023","Unknown","Unknown","Greater Manchester","Outside London","35","35","34390","30700"
"In post","2023","Unknown","Unknown","Hampshire and Isle of Wight","Outside London","210","205","39340","35600"
"In post","2023","Unknown","Unknown","Highlands and Islands","Outside London","150","145","34660","31940"
"In post","2023","Unknown","Unknown","Inner London - East","London","75","70","42890","33360"
"In post","2023","Unknown","Unknown","Inner London - West","London","730","725","36740","30130"
"In post","2023","Unknown","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","North Eastern Scotland","Outside London","215","205","38150","34730"
"In post","2023","Unknown","Unknown","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Northumberland, and Tyne and Wear","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Overseas","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Southern Scotland","Outside London","390","370","31440","29100"
"In post","2023","Unknown","Unknown","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1700","1700","41940","40000"
"In post","2023","Unknown","Unknown","West Central Scotland","Outside London","2315","2220","37750","33520"
"In post","2023","Unknown","Unknown","West Midlands","Outside London","40","40","37170","33770"
"In post","2023","Unknown","Unknown","West Wales and The Valleys","Outside London","165","155","35080","30610"
"In post","2023","Unknown","Unknown","West Yorkshire","Outside London","35","35","32920","30130"
