"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","South East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","South East (England)","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","South West (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","London","45","40","42320","39790"
"In post","2023","Declared disabled","Asian","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","North West (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tax","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","London","70","65","38940","32960"
"In post","2023","Declared disabled","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","North West (England)","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Scotland","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Unknown","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
