"Status","Year","Age","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","65+","Declared non-disabled","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","East of England","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","South East (England)","35","[c]","22220","21200"
"New entrant CS","2023","65+","Declared non-disabled","White","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","White","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
